Index,Time,(Imu_info).Gyro[0],(Imu_info).Gyro[1],(Imu_info).Gyro[2],(Imu_info).Accel[0],(Imu_info).Accel[1],(Imu_info).Accel[2]
6028,60.289801,0.00938085932,0.00658320496,0.0219668187,-1.95178294,0.100891039,9.82495213
6029,60.300221,0.00298927259,0.00125688268,-0.019578496,-1.98480177,0.0953878835,9.85063457
6030,60.310164,0.0051198015,0.00658320496,0.00385732227,-1.95545185,0.100891039,9.86163998
6031,60.320085,0.015772447,0.00445267605,0.0145099666,-1.9627893,0.0972222686,9.81944942
6032,60.330264,-0.00659810752,-0.00939576235,0.00598785095,-1.96462369,0.144916207,9.84696579
6033,60.339853,0.00405453704,-0.0115262913,0.00811837986,-1.99764252,0.126572385,9.84146214
6034,60.349799,0.0051198015,-0.00726523297,-0.00573005807,-2.01965523,0.110062949,9.80844307
6035,60.360141,-0.00872863643,0.00232214713,-0.0185132325,-1.9609549,0.121069245,9.84329605
6036,60.370088,-0.000206520781,0.0119095268,-0.0227742903,-2.00498009,0.110062949,9.85613728
6037,60.379843,-0.000206520781,-0.0232442003,-0.00253426447,-1.91509533,0.124738008,9.86347485
6038,60.390206,-0.00127178524,-0.00833049789,0.0155752301,-1.98847067,0.133909926,9.81027794
6039,60.399939,-0.0044675786,-0.0104610268,-0.0110563803,-2.01782084,0.168763191,9.8744812
6040,60.410146,-0.0044675786,0.000191618165,0.00279205781,-1.99213946,0.130241156,9.79927158
6041,60.420102,-0.0247076042,0.00232214713,0.00705311541,-1.95178294,0.117400482,9.84696579
6042,60.430043,0.00831559487,0.00445267605,0.00279205781,-2.02148938,0.137578696,9.8744812
6043,60.439806,0.00298927259,0.00125688268,-0.00253426447,-1.97379565,0.0898847431,9.81944942
6044,60.450222,0.00725033041,0.0108442623,0.00705311541,-1.9811331,0.0825472102,9.93134689
6045,60.460138,-0.00766337197,-0.0125915557,-0.0291658752,-1.92426729,0.177935109,9.85613728
6046,60.469879,-0.00872863643,0.0055179405,-0.00573005807,-2.02515817,0.124738008,9.81027794
6047,60.480095,-0.00659810752,-0.00833049789,-0.0163827017,-1.96462369,0.155922517,9.87081146
6048,60.489840,-0.00233704969,-0.0104610268,0.0177057609,-1.96829236,0.100891039,9.85613728
6049,60.500002,0.000858743675,0.0055179405,0.00279205781,-1.94994855,0.161425665,9.85980606
6050,60.509870,0.017902974,0.00125688268,0.00385732227,-1.92426729,0.146750599,9.85246754
6051,60.520064,-0.0108591653,0.000191618165,-0.0291658752,-1.97746432,0.177935109,9.86347485
6052,60.529995,0.0125766527,-0.00726523297,-0.000403735641,-2.01231766,0.209119603,9.82128334
6053,60.539925,-0.00340231415,-0.00513470406,-0.00146900013,-1.97012675,0.132075548,9.85980606
6054,60.549937,0.00192400813,0.00338741159,-0.00679532252,-1.99580812,0.155922517,9.85063457
6055,60.560148,0.00725033041,-0.0104610268,0.00385732227,-1.99030507,0.117400482,9.77909279
6056,60.570077,0.00192400813,-0.00939576235,0.0251626112,-1.93710792,0.199947685,9.85613728
6057,60.580010,0.0168377124,0.00658320496,0.0145099666,-1.9811331,0.128406778,9.82311821
6058,60.589964,-0.00553284306,0.00125688268,-0.00679532252,-1.97929871,0.141247451,9.74790859
6059,60.600169,-0.00659810752,0.0055179405,0.0219668187,-1.97562993,0.159591287,9.83595848
6060,60.610085,-0.0044675786,0.00445267605,0.0198362879,-1.99030507,0.113731712,9.83962727
6061,60.620020,0.00298927259,0.00125688268,-0.00253426447,-1.9627893,0.0935535133,9.84329605
6062,60.630386,-0.00979390088,0.00977899786,-0.0142521737,-1.95545185,0.150419369,9.84879971
6063,60.639960,0.0125766527,0.0055179405,-0.0174479671,-1.9609549,0.108228564,9.79193401
6064,60.649929,0.0147071807,0.00125688268,0.00598785095,-1.99397373,0.115566097,9.79193401
6065,60.660110,-0.00340231415,-0.0147220846,-0.0163827017,-1.97379565,0.115566097,9.86530972
6066,60.670064,-0.00553284306,-0.0179178771,-0.0110563803,-2.01048326,0.166928798,9.89465904
6067,60.679998,0.000858743675,-0.0104610268,-0.00359952892,-1.97562993,0.168763191,9.81944942
6068,60.689941,0.00192400813,-0.0264399927,0.0155752301,-1.94627988,0.166928798,9.81394672
6069,60.700283,0.0115113882,-0.0211136695,0.00385732227,-2.02332377,0.122903623,9.89832783
6070,60.709858,-0.00872863643,-0.00833049789,-0.0249048173,-1.99030507,0.106394187,9.775424
6071,60.720056,0.0125766527,-0.0125915557,0.0102489088,-2.00864887,0.146750599,9.83045578
6072,60.729985,-0.00872863643,0.00125688268,-0.00359952892,-2.03983331,0.146750599,9.81027794
6073,60.739945,0.0147071807,0.00445267605,-0.00146900013,-2.00864887,0.139413059,9.81394672
6074,60.750357,0.00405453704,0.0055179405,-0.000403735641,-2.00681448,0.132075548,9.84879971
6075,60.760002,-0.00340231415,-0.00619996851,-0.0121216448,-1.97562993,0.088050358,9.85063457
6076,60.770230,-0.0119244298,0.00764846941,0.0123794377,-1.99397373,0.126572385,9.81761551
6077,60.779817,0.00938085932,-0.00939576235,0.000661528786,-1.99030507,0.108228564,9.85246754
6078,60.790209,-0.00979390088,-0.0040694396,-0.0131869093,-1.97746432,0.146750599,9.89649391
6079,60.800189,-0.00766337197,0.00232214713,0.0123794377,-1.97746432,0.143081829,9.82128334
6080,60.810117,0.000858743675,-0.00193891069,0.0102489088,-1.97562993,0.122903623,9.84329605
6081,60.819893,0.00938085932,0.00338741159,0.00811837986,-1.97012675,0.174266338,9.7956028
6082,60.829849,0.0125766527,-0.0179178771,0.000661528786,-1.9627893,0.139413059,9.83229065
6083,60.840019,0.0051198015,0.000191618165,0.00811837986,-1.9811331,0.203616455,9.85613728
6084,60.849812,-0.00872863643,-0.00833049789,0.00705311541,-1.97196126,0.088050358,9.88365364
6085,60.860165,-0.000206520781,0.00658320496,-0.0121216448,-1.92793608,0.0605346225,9.84696579
6086,60.870107,-0.00340231415,-0.00300417515,0.00279205781,-1.93527353,0.130241156,9.81761551
6087,60.880127,-0.00340231415,0.000191618165,0.00385732227,-1.97746432,0.154088125,9.82678699
6088,60.890075,0.0051198015,0.00977899786,-0.00146900013,-1.9627893,0.141247451,9.82678699
6089,60.899999,0.00298927259,-0.0115262913,-0.00466479361,-1.97929871,0.102725424,9.84513092
6090,60.910389,0.00831559487,-0.0136568202,0.00705311541,-1.95361733,0.223794669,9.8854866
6091,60.919963,0.00831559487,-0.00726523297,-0.00679532252,-1.9811331,0.137578696,9.87264633
6092,60.929926,-0.00872863643,-0.00726523297,-0.0174479671,-1.99030507,0.143081829,9.85246754
6093,60.940099,0.00405453704,-0.0104610268,0.00918364432,-1.97562993,0.207285225,9.85613728
6094,60.950015,-0.00553284306,-0.00300417515,0.000661528786,-1.9829675,0.100891039,9.81211185
6095,60.959944,0.00298927259,-0.0040694396,-0.00253426447,-2.01231766,0.203616455,9.85430241
6096,60.969897,-0.0108591653,-0.0168526117,-0.0110563803,-1.93343914,0.154088125,9.85980606
6097,60.980260,0.00192400813,-0.00726523297,-0.00359952892,-1.9627893,0.166928798,9.84329605
6098,60.989848,-0.00872863643,-0.0040694396,-0.00466479361,-1.90775776,0.155922517,9.86163998
6099,61.000159,-0.000206520781,-0.00939576235,-0.0121216448,-1.93710792,0.139413059,9.83779335
6100,61.009974,-0.0129896943,-0.0125915557,-0.00892585143,-1.98847067,0.19261016,9.83229065
6101,61.019987,0.00618506595,-0.000873646291,0.00279205781,-2.00498009,0.170597568,9.86714363
6102,61.029960,0.00405453704,-0.0115262913,0.0113141732,-2.01965523,0.0972222686,9.82678699
6103,61.039886,0.00298927259,0.0055179405,0.0123794377,-2.00681448,0.190775767,9.81027794
6104,61.050075,-0.0151202232,0.000191618165,0.0166404955,-1.9829675,0.0825472102,9.7644186
6105,61.060015,0.00938085932,-0.00513470406,0.00811837986,-1.93527353,0.146750599,9.83962727
6106,61.069977,-0.00659810752,0.0119095268,0.0145099666,-1.94994855,0.135744303,9.81578064
6107,61.079926,-0.00127178524,-0.0157873482,-0.000403735641,-1.95545185,0.132075548,9.78826427
6108,61.090294,-0.0151202232,0.019366378,-0.0174479671,-2.00681448,0.0770440623,9.8799839
6109,61.099869,0.0125766527,-0.0104610268,-0.0174479671,-2.01782084,0.110062949,9.83045578
6110,61.110138,0.00938085932,-0.00300417515,-0.00466479361,-1.97562993,0.133909926,9.86347485
6111,61.120084,-0.00872863643,0.0108442623,-0.00679532252,-2.00864887,0.155922517,9.81578064
6112,61.130041,0.0051198015,-0.0168526117,-0.00146900013,-1.9829675,0.207285225,9.80293941
6113,61.139984,0.0104461238,0.00977899786,-0.000403735641,-1.99580812,0.113731712,9.84329605
6114,61.149928,-0.0044675786,-0.0264399927,0.0347499922,-2.03433013,0.177935109,9.85613728
6115,61.159874,0.0051198015,-0.00939576235,-0.00999111589,-1.99030507,0.179769486,9.76074886
6116,61.170083,-0.00553284306,0.0055179405,-0.00679532252,-1.97379565,0.104559802,9.8066082
6117,61.180097,0.00405453704,-0.0040694396,-0.0398185216,-1.94811416,0.141247451,9.86347485
6118,61.190038,-0.00340231415,0.0108442623,0.00811837986,-1.99213946,0.150419369,9.88181877
6119,61.199956,0.0242945626,-0.00300417515,0.000661528786,-1.98847067,0.132075548,9.81761551
6120,61.209914,-0.000206520781,-0.00726523297,-0.0217090249,-1.96829236,0.0917191282,9.81027794
6121,61.219849,0.00831559487,-0.00300417515,-0.0153174382,-1.9811331,0.137578696,9.86163998
6122,61.230055,-0.00872863643,-0.0040694396,0.0102489088,-2.0416677,0.152253747,9.75891495
6123,61.239978,0.000858743675,-0.00939576235,-0.00359952892,-1.96645796,0.155922517,9.88915539
6124,61.250363,0.00192400813,-0.00513470406,0.00705311541,-1.97562993,0.104559802,9.83229065
6125,61.259964,-0.00553284306,0.00232214713,-0.00146900013,-1.93343914,0.166928798,9.83229065
6126,61.269900,0.017902974,0.0055179405,-0.00679532252,-1.94811416,0.187107027,9.84513092
6127,61.280081,-0.00553284306,-0.0275052581,-0.0366227292,-1.94994855,0.132075548,9.86347485
6128,61.290011,-0.00553284306,0.00125688268,0.0123794377,-1.91509533,0.177935109,9.79927158
6129,61.300023,0.00298927259,-0.0157873482,-0.00892585143,-2.02882719,0.0990566537,9.82495213
6130,61.309964,0.00725033041,-0.0040694396,-0.0131869093,-1.95361733,0.177935109,9.83229065
6131,61.319901,0.00405453704,-0.0179178771,-0.0323616676,-2.0013113,0.16509442,9.80844307
6132,61.329830,0.00192400813,0.00125688268,-0.000403735641,-1.94994855,0.104559802,9.85980606
6133,61.340072,-0.00553284306,0.00125688268,-0.019578496,-1.97012675,0.155922517,9.8799839
6134,61.350026,0.00938085932,-0.0040694396,0.000661528786,-1.9829675,0.183438256,9.85246754
6135,61.359981,0.0125766527,-0.00619996851,-0.00892585143,-1.92426729,0.11923486,9.8066082
6136,61.369906,0.00192400813,-0.00193891069,0.00918364432,-1.95178294,0.157756895,9.85430241
6137,61.379855,-0.00659810752,-0.00300417515,0.00705311541,-1.99947691,0.157756895,9.78459549
6138,61.390132,-0.0119244298,-0.00300417515,-0.00892585143,-1.9627893,0.161425665,9.81211185
6139,61.400090,-0.00233704969,-0.000873646291,-0.00359952892,-1.95912051,0.135744303,9.86714363
6140,61.410027,-0.00233704969,0.000191618165,-0.0131869093,-2.0013113,0.198113307,9.91116905
6141,61.419969,-0.00127178524,-0.000873646291,0.00279205781,-1.9609549,0.137578696,9.78826427
6142,61.429901,0.0051198015,-0.0211136695,-0.00466479361,-2.03799891,0.144916207,9.84146214
6143,61.439868,-0.000206520781,0.00232214713,0.0304889344,-1.98480177,0.0990566537,9.87081146
6144,61.450019,-0.000206520781,0.00338741159,0.00811837986,-1.94077671,0.0990566537,9.83045578
6145,61.459956,0.00298927259,-0.00726523297,-0.00786058698,-1.9829675,0.126572385,9.81761551
6146,61.469972,-0.00233704969,0.00232214713,0.00918364432,-1.92610168,0.146750599,9.85797119
6147,61.479915,0.0264250897,0.0087137334,-0.00146900013,-1.95545185,0.166928798,9.8066082
6148,61.489852,-0.00553284306,-0.0168526117,-0.00999111589,-2.03066134,0.0752096847,9.9001627
6149,61.500028,0.0051198015,-0.0125915557,-0.0163827017,-2.00864887,0.110062949,9.9056654
6150,61.509966,0.0147071807,-0.0104610268,-0.00466479361,-1.9829675,0.117400482,9.83595848
6151,61.519978,0.00405453704,0.00658320496,0.0187710244,-2.02332377,0.133909926,9.93501472
6152,61.529897,0.000858743675,0.0129747912,0.0219668187,-1.91876411,0.159591287,9.87814999
6153,61.539827,-0.00233704969,-0.0243094638,-0.0238395538,-1.97746432,0.0825472102,9.75524616
6154,61.550198,-0.00553284306,0.000191618165,-0.0142521737,-1.9829675,0.148584977,9.86163998
6155,61.559965,0.00192400813,-0.00513470406,-0.0142521737,-1.97379565,0.139413059,9.8066082
6156,61.569903,-0.00979390088,-0.00193891069,-0.00359952892,-1.9609549,0.152253747,9.80477428
6157,61.579834,-0.00233704969,0.00445267605,-0.0259700827,-1.94811416,0.0972222686,9.79743671
6158,61.589994,-0.0044675786,0.0129747912,0.00279205781,-1.9609549,0.143081829,9.81578064
6159,61.600208,-0.0129896943,-0.00513470406,-0.000403735641,-2.02332377,0.130241156,9.77725887
6160,61.610125,0.0051198015,-0.0275052581,-0.0153174382,-1.97379565,0.174266338,9.85613728
6161,61.619900,0.0125766527,-0.00619996851,0.000661528786,-2.01415205,0.115566097,9.7956028
6162,61.629860,0.0104461238,-0.0115262913,0.00598785095,-1.96645796,0.0898847431,9.74607468
6163,61.640223,-0.00872863643,-0.0104610268,-0.0302311406,-1.97379565,0.185272634,9.81027794
6164,61.650149,0.0125766527,0.0087137334,-0.00892585143,-1.97196126,0.183438256,9.93318176
6165,61.659885,0.00192400813,0.00764846941,0.0113141732,-1.9627893,0.121069245,9.74240494
6166,61.670087,-0.00979390088,-0.0157873482,0.0272931401,-2.00864887,0.113731712,9.83412457
6167,61.679856,0.00405453704,0.019366378,-0.0153174382,-2.07285213,0.122903623,9.89832783
6168,61.690211,-0.00979390088,-0.0179178771,-0.00786058698,-1.91876411,0.150419369,9.89282513
6169,61.700113,0.00618506595,-0.000873646291,-0.00573005807,-1.99030507,0.121069245,9.83595848
6170,61.710077,-0.00766337197,0.00977899786,-0.0121216448,-1.93894219,0.146750599,9.82495213
6171,61.720027,-0.0044675786,-0.00300417515,-0.00359952892,-2.03616452,0.124738008,9.90199661
6172,61.729961,-0.0044675786,-0.0157873482,-0.0142521737,-1.93894219,0.0843815953,9.80110645
6173,61.740160,-0.00872863643,-0.00300417515,-0.00466479361,-1.94994855,0.137578696,9.84513092
6174,61.750067,-0.000206520781,0.000191618165,-0.0291658752,-1.97929871,0.163260028,9.82862186
6175,61.760095,0.00298927259,-0.0115262913,-0.00466479361,-1.97012675,0.0972222686,9.82862186
6176,61.770100,-0.000206520781,-0.0104610268,-0.0227742903,-1.94627988,0.0898847431,9.86530972
